element,fixture,opponent_team,total_points,was_home,kickoff_time,team_h_score,team_a_score,event,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,value,transfers_balance,selected,transfers_in,transfers_out,attempted_passes,big_chances_created,big_chances_missed,clearances_blocks_interceptions,completed_passes,dribbles,errors_leading_to_goal,errors_leading_to_goal_attempt,fouls,key_passes,offside,open_play_crosses,penalties_conceded,recoveries,tackled,tackles,target_missed,winning_goals
1,101,12,0,True,2018-11-03T17:30:00Z,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,-3439,87892,565,4004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,111,20,0,True,2018-11-11T16:30:00Z,1,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,-2784,85826,879,3663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,121,2,0,False,2018-11-25T13:30:00Z,1,2,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,-2721,83590,457,3178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,131,17,0,True,2018-12-02T14:05:00Z,4,2,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,-1529,82400,210,1739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,145,14,0,False,2018-12-05T20:00:00Z,2,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,-1607,81015,188,1795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,151,10,0,True,2018-12-08T15:00:00Z,1,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,-1317,80100,604,1921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,167,16,0,False,2018-12-16T13:30:00Z,3,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,-2094,78349,299,2393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,171,4,0,True,2018-12-22T12:30:00Z,3,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,-1474,77315,281,1755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,181,3,0,False,2018-12-26T17:15:00Z,1,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,-1490,76135,239,1729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,196,12,0,False,2018-12-29T17:30:00Z,5,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,48,-1274,75199,193,1467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,201,9,0,True,2019-01-01T15:00:00Z,4,1,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,48,-1289,74203,249,1538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,220,19,0,False,2019-01-12T12:30:00Z,1,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,48,-1560,73210,308,1868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,221,6,0,True,2019-01-19T17:30:00Z,2,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,48,-1218,72299,146,1364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,231,5,0,True,2019-01-29T19:45:00Z,2,1,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,48,-814,71912,304,1118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,248,13,0,False,2019-02-03T16:30:00Z,3,1,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,48,-488,71563,115,603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,254,10,0,False,2019-02-09T15:00:00Z,1,2,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,48,-568,71372,269,837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,261,16,0,True,2019-02-24T14:05:00Z,2,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,48,-552,71363,322,874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,271,2,0,True,2019-02-27T19:45:00Z,5,1,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,48,-210,71180,88,298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,287,17,0,False,2019-03-02T12:30:00Z,1,1,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,48,-321,70975,79,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,291,14,0,True,2019-03-10T16:30:00Z,2,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,48,-333,70799,65,398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,311,15,0,True,2019-04-01T19:00:00Z,2,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,48,-203,70711,114,317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,323,8,0,False,2019-04-07T13:05:00Z,1,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,47,-88,70804,157,245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,340,18,0,False,2019-04-15T19:00:00Z,0,1,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,47,-100,70833,132,232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,341,7,0,True,2019-04-21T15:00:00Z,2,3,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,47,-33,71001,271,304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,310,20,0,False,2019-04-24T18:45:00Z,3,1,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,47,-33,71001,271,304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,355,11,0,False,2019-04-28T11:00:00Z,3,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,47,-140,70940,109,249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,361,3,0,True,2019-05-05T15:30:00Z,1,1,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,47,-112,70944,114,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,372,4,0,False,2019-05-12T14:00:00Z,1,3,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,47,25,71135,272,247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,13,0,True,2018-08-12T15:00:00Z,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,0,110646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,14,6,0,False,2018-08-18T16:30:00Z,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,-14370,107349,1857,16227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,21,19,0,True,2018-08-25T14:00:00Z,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,-17771,92305,1103,18874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,33,5,0,False,2018-09-02T12:30:00Z,2,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,-11562,82858,500,12062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,46,15,0,False,2018-09-15T14:00:00Z,1,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,48,-7085,77555,754,7839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,51,8,0,True,2018-09-23T15:00:00Z,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,48,-4376,74131,353,4729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,61,18,2,True,2018-09-29T14:00:00Z,2,0,7,45,0,0,0,0,0,0,0,0,0,3,0,11,26.4,0.0,0.0,2.6,48,-3790,70906,180,3970,18,0,0,2,12,0,0,0,0,0,0,0,0,3,0,0,0,0
2,74,9,3,False,2018-10-07T11:00:00Z,1,5,8,90,0,0,0,1,0,0,0,0,0,3,0,19,21.6,0.0,0.0,2.2,48,11531,85008,13379,1848,33,0,0,1,25,0,0,0,0,0,0,0,0,17,0,0,0,0
2,81,11,2,True,2018-10-22T19:00:00Z,3,1,9,90,0,0,0,1,0,0,0,0,0,2,0,13,16.2,0.0,0.0,1.6,48,4917,90965,8112,3195,26,0,0,1,21,0,0,0,0,0,0,0,0,11,0,0,0,0
2,93,7,1,False,2018-10-28T13:30:00Z,2,2,10,90,0,0,0,2,0,0,0,0,0,1,0,12,9.2,0.0,0.0,0.9,48,1406,93513,4223,2817,24,0,0,5,23,0,0,0,0,0,0,0,0,6,0,0,0,0
2,101,12,3,True,2018-11-03T17:30:00Z,1,1,11,90,0,0,0,1,0,0,0,0,0,3,0,12,23.6,0.0,0.0,2.4,48,-3545,90454,1621,5166,27,0,0,2,23,0,1,0,0,0,0,0,0,7,0,0,0,0
2,111,20,4,True,2018-11-11T16:30:00Z,1,1,12,90,0,0,0,1,0,0,0,0,0,4,1,18,31.0,0.0,0.0,3.1,48,6143,99308,8173,2030,19,0,0,0,18,0,0,0,0,0,0,0,0,14,0,0,0,0
2,121,2,3,False,2018-11-25T13:30:00Z,1,2,13,90,0,0,0,1,0,0,0,0,0,5,0,20,31.8,0.0,0.0,3.2,48,544,100630,3453,2909,35,0,0,0,15,0,0,0,0,0,0,0,0,13,0,0,0,0
2,131,17,2,True,2018-12-02T14:05:00Z,4,2,14,90,0,0,0,2,0,0,0,0,0,4,0,13,23.4,0.0,0.0,2.3,48,-51,101270,1996,2047,30,0,0,1,17,0,1,0,0,0,0,0,0,7,0,0,0,0
2,145,14,2,False,2018-12-05T20:00:00Z,2,2,15,90,0,0,0,2,0,0,0,0,0,5,0,22,24.6,0.0,0.0,2.5,48,1130,103367,3448,2318,32,0,0,1,23,0,0,0,0,0,0,0,0,12,0,0,0,0
2,151,10,7,True,2018-12-08T15:00:00Z,1,0,16,90,0,0,1,0,0,0,0,0,0,0,1,22,6.4,0.0,0.0,0.6,48,14441,124446,16815,2374,38,0,0,1,27,0,0,0,0,0,0,0,0,7,0,0,0,0
2,167,16,2,False,2018-12-16T13:30:00Z,3,2,17,90,0,0,0,3,0,0,0,0,0,4,0,14,20.6,0.0,0.0,2.1,48,12049,135252,15864,3815,28,0,0,1,26,0,1,0,0,0,0,0,0,9,0,0,0,0
2,171,4,2,True,2018-12-22T12:30:00Z,3,1,18,90,0,0,0,1,0,0,0,0,0,1,0,11,13.2,0.0,0.0,1.3,48,5500,142055,10708,5208,38,0,0,2,22,0,0,0,0,0,0,0,0,7,0,0,0,0
2,181,3,2,False,2018-12-26T17:15:00Z,1,1,19,90,0,0,0,1,0,0,0,0,0,2,0,16,22.0,0.0,0.0,2.2,48,-1515,140787,5777,7292,36,0,0,1,30,0,0,0,0,0,0,0,0,7,0,0,0,0
2,196,12,1,False,2018-12-29T17:30:00Z,5,1,20,90,0,0,0,5,0,0,0,0,0,5,0,21,37.8,0.0,0.0,3.8,48,-9063,131962,2637,11700,32,0,0,2,20,0,0,0,0,0,0,0,0,14,0,0,0,0
2,201,9,3,True,2019-01-01T15:00:00Z,4,1,21,90,0,0,0,1,0,0,0,0,0,3,0,18,28.2,0.0,0.0,2.8,48,3101,137572,10080,6979,38,0,0,0,21,0,0,0,0,0,0,0,0,18,0,0,0,0
2,220,19,2,False,2019-01-12T12:30:00Z,1,0,22,90,0,0,0,1,0,0,0,0,0,2,0,15,17.2,0.0,0.0,1.7,48,-6048,132250,5364,11412,33,0,0,0,26,0,0,0,0,0,0,0,0,10,0,0,0,0
2,221,6,6,True,2019-01-19T17:30:00Z,2,0,23,90,0,0,1,0,0,0,0,0,0,1,0,23,11.4,0.0,0.0,1.1,48,-8983,123855,2550,11533,32,0,0,1,18,0,0,0,0,0,0,0,0,11,0,0,0,0
2,231,5,2,True,2019-01-29T19:45:00Z,2,1,24,90,0,0,0,1,0,0,0,0,0,1,0,11,8.4,0.0,0.0,0.8,48,11546,137995,16026,4480,28,0,0,1,23,0,0,0,0,0,0,0,0,10,0,0,0,0
2,248,13,5,False,2019-02-03T16:30:00Z,3,1,25,90,0,0,0,3,0,0,0,0,0,9,1,28,70.8,0.0,0.0,7.1,48,-6387,130106,1726,8113,38,0,0,3,25,0,0,0,0,0,0,0,0,10,0,0,0,0
2,254,10,3,False,2019-02-09T15:00:00Z,1,2,26,90,0,0,0,1,0,0,0,0,0,5,0,19,32.8,0.0,0.0,3.3,48,13304,146892,17037,3733,29,0,0,0,19,0,0,0,0,0,0,0,0,11,0,0,0,0
2,261,16,7,True,2019-02-24T14:05:00Z,2,0,27,90,0,0,1,0,0,0,0,0,0,4,0,28,31.4,0.0,0.0,3.1,48,6232,163702,11467,5235,28,0,0,0,18,0,0,0,0,0,0,0,0,8,0,0,0,0
2,271,2,3,True,2019-02-27T19:45:00Z,5,1,28,90,0,0,0,1,0,0,0,0,0,4,0,16,23.6,0.0,0.0,2.4,48,2302,156556,5783,3481,29,0,0,0,23,0,0,0,0,0,0,0,0,6,0,0,0,0
2,287,17,2,False,2019-03-02T12:30:00Z,1,1,29,90,0,0,0,1,0,0,0,0,0,2,0,11,19.4,0.0,0.0,1.9,48,-6959,149525,2309,9268,32,0,0,0,17,0,0,0,0,0,0,0,0,4,0,0,0,0
2,291,14,9,True,2019-03-10T16:30:00Z,2,0,30,90,0,0,1,0,0,0,0,0,0,4,2,29,31.2,0.0,0.0,3.1,48,-3408,146874,2521,5929,31,0,0,0,16,0,0,0,0,0,0,0,0,9,0,0,0,0
2,311,15,6,True,2019-04-01T19:00:00Z,2,0,32,90,0,0,1,0,0,0,0,0,0,1,0,23,10.2,0.0,0.0,1.0,48,7170,156501,13360,6190,20,0,0,0,12,0,0,0,0,0,0,0,0,9,0,0,0,0
2,323,8,3,False,2019-04-07T13:05:00Z,1,0,33,90,0,0,0,1,0,0,0,0,0,5,0,20,41.4,0.0,0.0,4.1,48,36103,201274,38855,2752,33,0,0,1,26,0,0,0,0,0,0,0,0,9,1,0,0,0
2,340,18,6,False,2019-04-15T19:00:00Z,0,1,34,90,0,0,1,0,0,0,0,0,0,2,0,24,16.4,0.0,0.0,1.6,49,12975,209355,32881,19906,26,0,0,1,19,0,0,0,0,0,0,0,0,6,0,0,0,0
2,341,7,2,True,2019-04-21T15:00:00Z,2,3,35,90,0,0,0,3,0,0,0,0,0,4,0,15,31.4,0.0,0.0,3.1,49,47006,263807,51276,4270,15,0,0,1,13,0,0,0,0,0,0,0,0,5,0,0,0,0
2,310,20,1,False,2019-04-24T18:45:00Z,3,1,35,90,0,0,0,3,0,0,0,0,0,0,0,4,0.0,0.0,0.0,0.0,49,47006,263807,51276,4270,14,0,0,1,11,0,1,0,0,0,0,0,0,3,0,0,0,0
2,355,11,4,False,2019-04-28T11:00:00Z,3,0,36,90,0,0,0,3,0,0,0,0,0,9,0,30,68.0,0.0,0.0,6.8,49,-10178,246862,2575,12753,26,0,0,3,10,0,0,0,0,0,0,0,0,16,0,0,0,0
2,361,3,3,True,2019-05-05T15:30:00Z,1,1,37,90,0,0,0,1,0,0,0,0,0,4,0,15,31.6,0.0,0.0,3.2,49,6482,254837,11915,5433,22,0,0,1,17,0,0,1,0,0,0,0,0,8,0,0,0,0
2,372,4,3,False,2019-05-12T14:00:00Z,1,3,38,90,0,0,0,1,0,0,0,0,0,3,0,15,26.0,0.0,0.0,2.6,49,-2158,251819,6049,8207,32,0,0,1,22,0,0,0,0,0,0,0,0,10,0,0,0,0
3,1,13,0,True,2018-08-12T15:00:00Z,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,0,6155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,14,6,0,False,2018-08-18T16:30:00Z,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,-1179,6682,120,1299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,21,19,0,True,2018-08-25T14:00:00Z,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,-900,6226,74,974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,33,5,0,False,2018-09-02T12:30:00Z,2,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,-508,6016,56,564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,46,15,0,False,2018-09-15T14:00:00Z,1,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,-340,5961,64,404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,51,8,0,True,2018-09-23T15:00:00Z,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,54,-155,5935,42,197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,61,18,0,True,2018-09-29T14:00:00Z,2,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,54,-139,5909,32,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,74,9,0,False,2018-10-07T11:00:00Z,1,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,54,-94,5869,32,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,81,11,0,True,2018-10-22T19:00:00Z,3,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,54,-97,5882,39,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,93,7,0,False,2018-10-28T13:30:00Z,2,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,54,-41,5890,41,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,101,12,0,True,2018-11-03T17:30:00Z,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,54,-60,5900,35,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,111,20,0,True,2018-11-11T16:30:00Z,1,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,54,-42,5911,46,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,121,2,0,False,2018-11-25T13:30:00Z,1,2,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,54,-34,5928,42,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,131,17,0,True,2018-12-02T14:05:00Z,4,2,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,54,-22,5944,37,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,145,14,0,False,2018-12-05T20:00:00Z,2,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,54,-13,5977,35,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,151,10,0,True,2018-12-08T15:00:00Z,1,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,54,85,6103,195,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,167,16,0,False,2018-12-16T13:30:00Z,3,2,17,90,0,0,0,3,0,0,0,1,0,0,0,11,26.2,0.7,7.0,3.4,54,1641,8214,1959,318,92,0,0,6,85,0,0,0,2,0,0,0,0,8,0,0,1,0
3,171,4,0,True,2018-12-22T12:30:00Z,3,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,54,2718,11425,3415,697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,181,3,2,False,2018-12-26T17:15:00Z,1,1,19,69,0,0,0,1,0,0,0,0,0,0,0,17,18.4,0.4,2.0,2.1,54,-231,11448,1560,1791,74,0,0,4,70,0,0,0,0,0,0,0,0,3,0,1,0,0
3,196,12,1,False,2018-12-29T17:30:00Z,5,1,20,45,0,0,0,1,0,0,0,0,0,0,0,10,8.6,0.1,0.0,0.9,54,-1944,9579,258,2202,38,0,0,2,36,0,0,0,1,0,0,0,0,4,0,0,0,0
3,201,9,2,True,2019-01-01T15:00:00Z,4,1,21,90,0,0,0,1,0,0,0,0,0,0,0,19,28.8,0.6,2.0,3.1,54,802,10847,1486,684,64,0,0,10,57,0,0,0,0,0,0,0,0,6,0,1,0,0
3,220,19,2,False,2019-01-12T12:30:00Z,1,0,22,90,0,0,0,1,0,0,0,0,0,0,0,17,17.6,1.3,0.0,1.9,54,-909,10271,878,1787,89,0,0,2,87,0,0,0,0,0,0,0,0,6,0,1,0,0
3,221,6,15,True,2019-01-19T17:30:00Z,2,0,23,90,1,0,1,0,0,0,0,0,0,0,3,41,69.8,0.4,34.0,10.4,54,-168,10432,491,659,32,0,1,17,27,0,0,0,1,0,0,0,0,3,0,1,0,0
3,231,5,0,True,2019-01-29T19:45:00Z,2,1,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,54,12643,24684,19490,6847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,248,13,7,False,2019-02-03T16:30:00Z,3,1,25,90,1,0,0,3,0,0,0,0,0,0,0,26,57.0,0.2,33.0,9.0,54,-4637,19402,425,5062,36,0,0,10,32,0,0,0,1,0,0,0,0,2,0,0,0,0
3,254,10,3,False,2019-02-09T15:00:00Z,1,2,26,90,0,0,0,1,0,0,0,0,0,0,1,25,40.2,0.1,0.0,4.0,54,15374,37529,19890,4516,41,0,0,14,37,0,0,0,0,0,0,0,0,7,0,2,0,0
3,261,16,1,True,2019-02-24T14:05:00Z,2,0,27,34,0,0,0,0,0,0,0,0,0,0,0,3,2.8,0.1,0.0,0.3,54,15398,63200,21621,6223,17,0,0,2,15,0,0,0,0,0,0,0,0,1,1,0,0,0
3,271,2,9,True,2019-02-27T19:45:00Z,5,1,28,90,1,0,0,1,0,0,0,0,0,0,1,30,53.0,1.4,19.0,7.3,54,-2945,52106,1612,4557,69,0,0,8,65,0,0,0,1,0,0,0,0,4,0,1,0,0
3,287,17,2,False,2019-03-02T12:30:00Z,1,1,29,90,0,0,0,1,0,0,0,0,0,0,0,11,21.8,0.0,0.0,2.2,54,-3089,49219,2860,5949,23,0,0,9,15,0,0,0,0,0,0,0,0,3,0,0,0,0
3,291,14,6,True,2019-03-10T16:30:00Z,2,0,30,90,0,0,1,0,0,0,0,0,0,0,0,24,17.6,10.4,2.0,3.0,54,-1064,48844,2519,3583,39,0,0,4,32,0,0,0,1,1,0,0,0,2,0,0,0,0
3,311,15,0,True,2019-04-01T19:00:00Z,2,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,54,6071,58537,9408,3337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,323,8,0,False,2019-04-07T13:05:00Z,1,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,54,-5465,52891,1180,6645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,340,18,9,False,2019-04-15T19:00:00Z,0,1,34,90,0,0,1,0,0,0,0,0,0,0,3,30,24.4,0.3,0.0,2.5,54,-4474,48974,1264,5738,57,0,0,8,55,0,0,0,1,0,0,0,0,5,0,1,0,0
