75733
74662
15410
762169
910072
262312
26782
203181
108
502503
178713
622073
1744036
254874
35453
342566
1923714
97064
2951994
1374
131725
325383
562905
419514
287570
114623
61515
117979
2128134
88814
8822
667387
139392
1733473
66448
943048
977737
4372
1910149
4527
90372
1500129
494934
268
799
103545
120991
264733
855982
120273
70621
38833
85769
1127744
1024253
168624
3054
80726
1016087
482405
126585
1625930
104764
3060
929
474084
241150
1481606
46
2625244
380
35255
650276
2844651
673800
713474
2339679
942004
850024
21594
283913
215040
753676
1992597
34700
329416
295712
1051
1320774
2226921
70879
77957
988
1242919
94956
390239
47570
141743
49884
89904
312889
532
62097
1328709
311843
904222
113362
99769
1531520
1328119
1361202
2790371
2510421
851953
73584
812074
15726
71753
2846950
202260
569
934952
44297
121979
18075
72371
107109
3606
636786
122771
11211
475854
99642
1023659
283577
1471620
248800
211781
649569
582024
357975
1951019
9890
333
782822
240928
591997
42453
1893070
280268
346173
84024
402307
2123175
133772
16231
36743
2080775
293176
942716
19144
63342
8615
208703
635457
68316
2750209
539511
231
103507
680419
10847
559018
74120
118334
2934382
1377
711985
683313
111636
2955602
537134
266125
94619
1650086
1228
109835
139593
455721
909
207482
574862
459123
9660
2317243
2397
621
21686
969
1182307
1184679
131303
139368
87236
263903
438545
12711
889
496067
15737
400930
18203
81193
590
28583
143327
122489
869658
204808
3053
2022044
1956617
2404834
50447
1208445
81165
1496771
27318
42006
776
1803494
4139
1644
113596
744437
713418
156317
60193
14673
264273
21074
1373574
4099
2484061
19215
527818
1470601
399
230471
1735943
24956
5101
2629
535358
1364
37262
475014
83060
155258
90882
1117257
11
168302
103892
48609
14106
66
57977
3343
264615
41503
143072
1366623
8860
126446
575189
788687
2150050
86606
119606
99574
